Disney+,Genres,Hulu,IMDb,Netflix,Prime Video,Rotten Tomatoes,Runtime,Title,Year,_id
false,"Comedy,Drama",false,7.6,true,false,50,30,The C Word,2016,6163fd7762fe85987e168398
false,"Documentary,Biography,Music",false,7.4,true,false,50,90,John & Yoko: Above Us Only Sky,2018,6163fd7762fe85987e168399
false,"Documentary,Drama",false,7.3,true,false,50,64,ReMastered: Massacre at the Stadium,2019,6163fd7762fe85987e16839a
false,"Animation,Action,Drama,Fantasy,History",false,5.7,true,false,50,74,Fate/Grand Order: First Order,2016,6163fd7762fe85987e16839b
false,"Documentary,Animation",false,7.6,true,false,50,15,Headspace: Unwind Your Mind,2021,6163fd7762fe85987e16839c
false,"Action,Adventure,Comedy,Drama,Family,Mystery",false,8,true,false,50,50,"Free Rein: Valentine's Day",2019,6163fd7762fe85987e16839d
false,Drama,false,6.5,true,false,50,96,Toll Booth,2011,6163fd7762fe85987e16839e
false,Drama,false,6,true,false,50,80,I Will Follow,2010,6163fd7762fe85987e16839f
false,Drama,false,6.3,true,false,50,125,The Mistress,2012,6163fd7762fe85987e1683a0
false,"Comedy,Drama,Family",false,5.6,true,false,50,103,Double Dad,2021,6163fd7762fe85987e1683a1
false,Documentary,false,5.9,true,false,50,95,Expedition Happiness,2017,6163fd7762fe85987e1683a2
false,"Comedy,Crime,Mystery",false,5.1,true,false,50,135,Golmaal Returns,2008,6163fd7762fe85987e1683a3
false,Comedy,false,7.3,true,false,50,144,Well Done Abba,2010,6163fd7762fe85987e1683a4
false,"Comedy,Romance",false,6.6,true,false,50,114,Running Shaadi,2017,6163fd7762fe85987e1683a5
false,Comedy,false,6.2,true,false,50,113,Hedefim Sensin,2018,6163fd7762fe85987e1683a6
false,"Drama,Romance",false,6,true,false,50,130,The Unmarried Wife,2016,6163fd7762fe85987e1683a7
false,"Comedy,Romance",false,5.1,true,false,50,93,Trippin’ with the Kandasamys,2021,6163fd7762fe85987e1683a8
false,"Action,Crime,Drama",false,5.9,true,false,50,87,Deuces,2017,6163fd7762fe85987e1683a9
false,Drama,false,5.5,true,false,50,,Chaahat,1996,6163fd7762fe85987e1683aa
false,"Documentary,Drama",false,7.6,true,false,50,76,Brené Brown: The Call to Courage,2019,6163fd7762fe85987e1683ab
false,"Documentary,Comedy",false,7.3,true,false,50,56,Ryan Hamilton: Happy Face,2017,6163fd7762fe85987e1683ac
false,Comedy,false,6.6,true,false,50,140,Luv Shuv Tey Chicken Khurana,2012,6163fd7762fe85987e1683ad
false,"Horror,Mystery,Thriller",false,5.3,true,false,50,88,The Bridge Curse,2020,6163fd7762fe85987e1683ae
false,"Drama,Thriller",false,4.4,true,false,50,90,"My Teacher, My Obsession",2018,6163fd7762fe85987e1683af
false,Drama,false,7.3,true,false,50,89,1000 Rupee Note,2016,6163fd7762fe85987e1683b0
false,"Comedy,Drama,Music,Romance",false,5.9,true,true,50,90,Break,2018,6163fd7762fe85987e1683b1
false,"Drama,Thriller",false,3.7,true,false,50,114,Deadly Illusions,2021,6163fd7762fe85987e1683b2
true,"Animation,Short,Comedy,Family",false,6.7,true,true,50,3,For the Birds,2018,6163fd7762fe85987e1683b3
false,"Action,Drama",false,6.9,true,false,50,169,Duniya,1984,6163fd7762fe85987e1683b4
false,"Comedy,Drama",false,6.2,true,true,50,119,Door Ke Darshan,2020,6163fd7762fe85987e1683b5
false,"Drama,Romance",false,5.9,true,false,50,106,Jaoon Kahan Bata Ae Dil,2018,6163fd7762fe85987e1683b6
false,Documentary,false,6.9,true,false,50,100,Laerte-se,2017,6163fd7762fe85987e1683b7
false,Drama,false,7.2,true,false,50,113,Nathicharami,2018,6163fd7762fe85987e1683b8
false,Comedy,false,7.1,true,false,50,58,Michelle Buteau: Welcome to Buteaupia,2020,6163fd7762fe85987e1683b9
false,"Documentary,Biography,Family,Sport",false,6.2,true,false,50,104,"The Ronda Rousey Story: Through My Father's Eyes",2019,6163fd7762fe85987e1683ba
false,Comedy,false,6.1,true,false,50,102,Frank and Cindy,2015,6163fd7762fe85987e1683bb
false,Comedy,false,6.8,true,false,50,110,My Amnesia Girl,2010,6163fd7762fe85987e1683bc
false,Comedy,false,6.8,true,false,50,78,"Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine)",2015,6163fd7762fe85987e1683bd
false,"Action,Crime,Drama,Mystery,Thriller",false,6.1,true,false,50,,The Killer,2017,6163fd7762fe85987e1683be
false,"Documentary,Comedy",false,6.5,true,false,50,68,Marlon Wayans: Woke-ish,2018,6163fd7762fe85987e1683bf
false,"Comedy,Drama,Family",false,6.2,true,false,50,94,We Are Family,2016,6163fd7762fe85987e1683c0
false,"Comedy,Romance",false,5.8,true,false,50,91,Love.com,2017,6163fd7762fe85987e1683c1
false,"Crime,Drama",false,3.5,true,false,50,100,Drive,2019,6163fd7762fe85987e1683c2
false,"Action,Thriller",false,5.2,true,false,50,170,Saaho,2019,6163fd7762fe85987e1683c3
false,Thriller,false,5,true,false,50,100,Rebirth,2016,6163fd7762fe85987e1683c4
false,"Comedy,Drama,Romance",false,5.2,true,false,50,94,All I Wish,2018,6163fd7762fe85987e1683c5
false,Drama,false,6.9,true,false,50,120,Talentime,2009,6163fd7762fe85987e1683c6
false,"Action,Adventure,Comedy,Fantasy",false,4.9,true,false,50,106,The Twins Effect II,2004,6163fd7762fe85987e1683c7
false,"Adventure,Horror,Mystery,Sci-Fi,Thriller",false,4.6,true,false,50,126,Kaal,2005,6163fd7762fe85987e1683c8
false,"Documentary,Family,History",false,8,true,false,50,91,Birth Reborn,2013,6163fd7762fe85987e1683c9
false,"Animation,Adventure,Comedy,Drama,Family",false,7.1,true,false,50,47,"Angela's Christmas Wish",2020,6163fd7762fe85987e1683ca
false,"Drama,Fantasy,Mystery,Thriller",false,5.1,true,false,50,43,Heroine,2012,6163fd7762fe85987e1683cb
false,"Adventure,Family,Music",false,5.5,true,false,50,99,Tini: The New Life of Violetta,2016,6163fd7762fe85987e1683cc
false,Comedy,false,8.2,true,false,50,127,Cycle,2018,6163fd7762fe85987e1683cd
false,"Comedy,Romance",false,4.4,true,false,50,107,Seriously Single,2020,6163fd7762fe85987e1683ce
false,"Comedy,Drama,Romance",false,4,true,false,50,71,And Then Came Lola,2009,6163fd7762fe85987e1683cf
false,Comedy,false,4.5,true,false,50,80,Killing Hasselhoff,2017,6163fd7762fe85987e1683d0
false,"Action,Adventure,Drama,War",false,3.2,true,false,50,120,Air Strike,2018,6163fd7762fe85987e1683d1
false,"Comedy,Horror",false,4.6,true,false,50,100,The Mansion,2017,6163fd7762fe85987e1683d2
false,Documentary,false,6.3,true,true,50,63,Children of God,1994,6163fd7762fe85987e1683d3
false,Drama,false,7.3,true,false,50,92,The Tambour of Retribution,2021,6163fd7762fe85987e1683d4
false,"Comedy,Drama,Family,Sport",false,6.4,true,false,50,140,Ferrari Ki Sawaari,2012,6163fd7762fe85987e1683d5
false,Drama,false,6.2,true,false,50,85,Doob,2017,6163fd7762fe85987e1683d6
false,"Drama,Romance",false,6.7,true,false,50,104,Exes Baggage,2018,6163fd7762fe85987e1683d7
false,"Drama,Family,Romance",false,5.6,true,false,50,111,God Bless the Broken Road,2018,6163fd7762fe85987e1683d8
false,"Action,Crime,Drama",false,6,true,false,50,107,Leal,2018,6163fd7762fe85987e1683d9
false,"Action,Comedy,Crime,Drama,Thriller",false,6.2,true,false,50,158,Awara Paagal Deewana,2002,6163fd7762fe85987e1683da
false,"Documentary,Comedy",false,6.3,true,false,50,61,Brian Regan: Nunchucks and Flamethrowers,2017,6163fd7762fe85987e1683db
false,"Action,Thriller",false,6.9,true,false,50,88,Cops and Robbers,2020,6163fd7762fe85987e1683dc
false,Drama,false,7.5,true,false,50,89,Sitting in Limbo,2020,6163fd7762fe85987e1683dd
false,Documentary,false,7.7,true,false,50,60,The Meaning of Monty Python,2013,6163fd7762fe85987e1683de
false,"Horror,Thriller",false,7.1,true,false,50,90,ATM,2012,6163fd7762fe85987e1683df
false,"Action,Comedy",false,5.1,true,false,50,100,Asphalt Burning,2020,6163fd7762fe85987e1683e0
false,"Comedy,Drama",false,5.9,true,false,50,91,Rainbow Time,2016,6163fd7762fe85987e1683e1
false,"Comedy,Drama",false,4.3,true,false,50,95,Friendsgiving,2020,6163fd7762fe85987e1683e2
false,Comedy,false,6.3,true,false,50,59,Christina P: Mother Inferior,2017,6163fd7762fe85987e1683e3
false,"Drama,Music",false,7.5,true,false,50,131,Sarvam Thaala Mayam,2019,6163fd7762fe85987e1683e4
false,"Documentary,Comedy",false,6.7,true,false,50,66,Rory Scovel Tries Stand-Up for the First Time,2017,6163fd7762fe85987e1683e5
false,Documentary,false,7.9,true,false,50,75,Salam - The First ****** Nobel Laureate,2019,6163fd7762fe85987e1683e6
false,"Action,Drama,Thriller",false,5.3,true,false,50,157,Aiyaary,2018,6163fd7762fe85987e1683e7
false,Documentary,false,7.5,true,false,50,123,Clive Davis: The Soundtrack of Our Lives,2017,6163fd7762fe85987e1683e8
false,"Drama,Romance",false,7.3,true,false,50,102,Posesif,2017,6163fd7762fe85987e1683e9
false,Comedy,false,5.3,true,false,50,82,Puerto Ricans in Paris,2015,6163fd7762fe85987e1683ea
false,"Comedy,Drama,Fantasy",false,6.6,true,false,50,171,Chamatkar,1992,6163fd7762fe85987e1683eb
false,Documentary,false,5.1,true,false,50,60,Poeslief: een ode aan de kat,2021,6163fd7762fe85987e1683ec
false,Documentary,false,6.7,true,false,50,50,Brave Blue World: Racing to Solve Our Water Crisis,2019,6163fd7762fe85987e1683ed
false,"Action,Crime,Thriller",false,7.4,true,false,50,45,Apaharan,2005,6163fd7762fe85987e1683ee
false,Comedy,false,5.8,true,false,50,104,Off Course,2015,6163fd7762fe85987e1683ef
false,"Comedy,Romance",false,4.9,true,false,50,109,"Oh, Ramona!",2019,6163fd7762fe85987e1683f0
false,"Drama,Mystery",false,5.6,true,false,50,96,Tragic Jungle,2020,6163fd7762fe85987e1683f1
false,"Adventure,Horror,Sci-Fi",false,5.2,true,false,50,100,The Beast,2020,6163fd7762fe85987e1683f2
false,"Comedy,Family",false,5.5,true,true,50,108,House Arrest,2019,6163fd7762fe85987e1683f3
false,"Documentary,Biography",false,6.5,true,false,50,103,Jeremiah Tower: The Last Magnificent,2016,6163fd7762fe85987e1683f4
false,Documentary,false,7.1,true,false,50,86,Wandering Stars,2019,6163fd7762fe85987e1683f5
false,Horror,false,4.6,true,false,50,78,23:59,2011,6163fd7762fe85987e1683f6
false,"Crime,Thriller",false,5.4,true,false,50,116,Intuition,2020,6163fd7762fe85987e1683f7
false,Comedy,false,5.5,true,false,50,62,"Kevin Hart's Guide to Black History",2019,6163fd7762fe85987e1683f8
false,"Comedy,Romance",false,5.4,true,false,50,99,Spanish Affair 2,2015,6163fd7762fe85987e1683f9
false,Thriller,false,6.4,true,false,50,102,The Stand at Paxton County,2020,6163fd7762fe85987e1683fa
false,"Comedy,Music,Romance",false,7.4,true,false,50,130,SuckSeed,2011,6163fd7762fe85987e1683fb
false,"Comedy,Family",false,5.2,true,true,50,98,Back of the Net,2019,6163fd7762fe85987e1683fc
false,Romance,false,4.7,true,false,50,91,My Perfect Romance,2018,6163fd7762fe85987e1683fd
false,Comedy,false,6.7,true,false,50,69,"Jen Kirkman: Just Keep Livin'?",2017,6163fd7762fe85987e1683fe
false,"Horror,Mystery,Thriller",false,7.1,true,true,50,93,Paradise Lost,2018,6163fd7762fe85987e1683ff
false,"Drama,Family",false,7.8,true,false,50,110,"Cemara's Family",2019,6163fd7762fe85987e168400
false,"Drama,Mystery",false,6.4,true,false,50,91,Headwinds,2011,6163fd7762fe85987e168401
false,"Comedy,Horror",false,4.4,true,false,50,111,Tales from the Hood 2,2018,6163fd7762fe85987e168402
false,Drama,false,7.2,true,false,50,112,Painted Faces,1988,6163fd7762fe85987e168403
false,Comedy,false,5.4,true,false,50,78,Despite Everything,2019,6163fd7762fe85987e168404
false,"Drama,Thriller",false,7.1,true,false,50,138,Aapla Manus,2018,6163fd7762fe85987e168405
false,"Comedy,Romance",false,7.8,true,false,50,102,"Isa Pa, with Feelings",2019,6163fd7762fe85987e168406
false,"Comedy,Romance",false,5.3,true,false,50,95,Romantik Komedi,2010,6163fd7762fe85987e168407
false,"Horror,Mystery,Thriller",false,5.2,true,false,50,89,The Doll,2016,6163fd7762fe85987e168408
false,Documentary,false,7.3,true,false,50,92,Beauties of the Night,2016,6163fd7762fe85987e168409
false,"Comedy,Horror",false,4.3,true,false,50,134,Roohi,2021,6163fd7762fe85987e16840a
false,"Comedy,Family",false,4.9,true,false,50,96,Grand-Daddy Day Care,2019,6163fd7762fe85987e16840b
false,Documentary,true,6.3,true,false,49,92,Born to Play,2020,6163fd7762fe85987e16840c
false,"Animation,Family",false,5.1,true,false,49,89,Elliot: The Littlest Reindeer,2018,6163fd7762fe85987e16840d
false,"Action,Adventure,Crime,Drama,Thriller",false,6.1,true,false,49,103,Your Son,2018,6163fd7762fe85987e16840e
false,Thriller,false,4.6,true,false,49,87,Family Seductions,2021,6163fd7762fe85987e16840f
false,Drama,false,7.2,true,false,49,110,Sila Samayangalil,2016,6163fd7762fe85987e168410
false,Documentary,false,6.7,true,false,49,76,"The B-Side: Elsa Dorfman's Portrait Photography",2017,6163fd7762fe85987e168411
false,"Action,Thriller",false,4.6,true,false,49,95,S.M.A.R.T. Chase,2017,6163fd7762fe85987e168412
false,"Comedy,Romance",false,6,true,false,49,134,Ishq Vishk,2003,6163fd7762fe85987e168413
false,Comedy,false,5.8,true,false,49,65,Fred Armisen: Standup for Drummers,2018,6163fd7762fe85987e168414
false,Drama,false,4.9,true,false,49,101,Milkwater,2020,6163fd7762fe85987e168415
false,"Action,Adventure,Sci-Fi",false,5,true,false,49,135,Solo,2018,6163fd7762fe85987e168416
false,"Mystery,Thriller",false,4.5,true,false,49,87,Deadly Switch,2019,6163fd7762fe85987e168417
false,"Action,Thriller",false,5.2,true,false,49,95,London Heist,2017,6163fd7762fe85987e168418
false,"Action,Thriller",false,7.2,true,false,49,119,Uriyadi 2,2019,6163fd7762fe85987e168419
false,Comedy,false,7.2,true,false,49,108,My Stupid Boss,2016,6163fd7762fe85987e16841a
false,"Action,Crime,Drama,Thriller",false,6.8,true,false,49,142,Saheb Biwi Aur Gangster Returns,2013,6163fd7762fe85987e16841b
false,"Drama,Romance",false,6.4,true,false,49,119,Layla Majnun,2021,6163fd7762fe85987e16841c
false,"Biography,Drama",false,6.2,true,false,49,100,Unspeakable Acts,1990,6163fd7762fe85987e16841d
false,"Adventure,Romance",false,6,true,false,49,150,Zindagi Kitni Haseen Hay,2016,6163fd7762fe85987e16841e
false,"Crime,Thriller",false,6.1,true,false,49,141,Raja Natwarlal,2014,6163fd7762fe85987e16841f
false,"Drama,Thriller,War",false,4.3,true,false,49,62,The Trap,2019,6163fd7762fe85987e168420
false,"Action,Fantasy,Horror,Western",false,4.4,true,false,49,100,Dead Again in Tombstone,2017,6163fd7762fe85987e168421
false,"Documentary,Biography",false,7.4,true,false,49,101,Amy Tan: Unintended Memoir,2021,6163fd7762fe85987e168422
false,,false,8.2,true,false,49,,Bill Hicks: One Night Stand,1991,6163fd7762fe85987e168423
false,Drama,false,6.6,true,false,49,129,The Emigrant,1994,6163fd7762fe85987e168424
false,Documentary,false,7.7,true,false,49,103,Picture a Scientist,2020,6163fd7762fe85987e168425
false,"Horror,Western",false,5.8,true,false,49,66,"Devil's Mistress",2016,6163fd7762fe85987e168426
false,"Comedy,Romance",false,6.6,true,false,49,110,"Life's Speed Bump",2006,6163fd7762fe85987e168427
false,"Comedy,Drama",false,6.6,true,false,49,137,Manje Bistre,2017,6163fd7762fe85987e168428
false,"Biography,Drama,Family,History",false,7.7,true,false,49,122,Kartini: Princess of Java,2017,6163fd7762fe85987e168429
false,"Biography,Drama",false,5.2,true,false,49,120,Thackeray,2019,6163fd7762fe85987e16842a
false,Comedy,false,4.8,true,false,49,85,Hurricane Bianca: From Russia with Hate,2018,6163fd7762fe85987e16842b
false,"Comedy,Drama,Romance",false,5.2,true,false,49,153,Kismat Konnection,2008,6163fd7762fe85987e16842c
false,"Documentary,History",false,6.6,true,false,49,107,Iron Fists and Kung Fu Kicks,2019,6163fd7762fe85987e16842d
false,"Documentary,Short,Sport",false,7,true,false,49,28,"Lorena, Light-footed Woman",2019,6163fd7762fe85987e16842e
false,Drama,false,,true,false,49,96,African America,2021,6163fd7762fe85987e16842f
false,"Comedy,Crime,Romance",false,5.4,true,false,49,87,Christmas Catch,2018,6163fd7762fe85987e168430
false,Comedy,false,6.6,true,false,49,67,"Brent Morin: I'm Brent Morin",2015,6163fd7762fe85987e168431
false,"Sci-Fi,Thriller",false,5.5,true,false,49,97,Dead Kids,2019,6163fd7762fe85987e168432
false,Comedy,false,6.2,true,false,49,108,Bygones Be Bygones,2017,6163fd7762fe85987e168433
false,Thriller,false,6.9,true,false,49,110,The Royal Bengal Tiger,2014,6163fd7762fe85987e168434
false,"Animation,Short,Action,Adventure,Comedy,Family,Fantasy",false,5.3,true,false,49,23,Puss in Book: Trapped in an Epic Tale,2017,6163fd7762fe85987e168435
false,"Drama,Mystery,Thriller",false,6.2,true,false,49,103,The Next Skin,2016,6163fd7762fe85987e168436
false,Documentary,false,5.2,true,false,49,112,"Strip Down, Rise Up",2021,6163fd7762fe85987e168437
false,"Documentary,Music",false,6.6,true,false,49,83,Shawn Mendes: In Wonder,2020,6163fd7762fe85987e168438
false,"Adventure,Crime,Drama",false,5.7,true,false,49,98,Lowriders,2017,6163fd7762fe85987e168439
false,Drama,false,5.9,true,false,49,152,Satyagraha,2013,6163fd7762fe85987e16843a
false,"Drama,Western",false,5.1,true,false,49,110,The Brave,2019,6163fd7762fe85987e16843b
false,"Comedy,Romance",false,6.2,true,false,49,97,In Family I Trust,2019,6163fd7762fe85987e16843c
false,"Comedy,Drama,Mystery,Romance",false,5.9,true,false,49,128,The Great Magician,2011,6163fd7762fe85987e16843d
false,Comedy,false,6.7,true,false,49,112,Maz Jobrani: Immigrant,2017,6163fd7762fe85987e16843e
false,Drama,false,6.7,true,false,49,81,A Beautiful Life,2011,6163fd7762fe85987e16843f
false,Thriller,false,4.9,true,false,49,82,Lang Tong,2015,6163fd7762fe85987e168440
false,"Comedy,Drama,Romance",false,4.9,true,false,49,150,Gori Tere Pyaar Mein,2013,6163fd7762fe85987e168441
false,Comedy,false,6,true,false,49,63,"Nikki Glaser: Bangin'",2019,6163fd7762fe85987e168442
false,Documentary,false,7.2,true,false,49,78,Growing Up Wild,2016,6163fd7762fe85987e168443
false,"Documentary,Short,Biography",false,6.6,true,false,49,32,What Would Sophia Loren Do?,2021,6163fd7762fe85987e168444
false,,false,6.3,true,false,49,,Wedding Association 2: Circumcision,2015,6163fd7762fe85987e168445
false,Comedy,false,7.2,true,false,49,118,Bhaji in Problem,2013,6163fd7762fe85987e168446
false,"Comedy,Romance",false,7.2,true,false,49,100,What Did I Mess,2018,6163fd7762fe85987e168447
false,Drama,false,6.3,true,false,49,123,The Journey Is the Destination,2016,6163fd7762fe85987e168448
false,"Comedy,Family,Romance",false,5,true,false,49,109,Sister In Law,2016,6163fd7762fe85987e168449
false,"Comedy,Drama",false,7.1,true,false,49,81,Ahaan,2021,6163fd7762fe85987e16844a
false,"Comedy,Drama",false,5.3,true,false,49,126,Dolly Kitty and Those Twinkling Stars,2019,6163fd7762fe85987e16844b
false,"Comedy,Crime,Drama",false,6.8,true,false,49,105,Brij Mohan Amar Rahe!,2018,6163fd7762fe85987e16844c
false,"Drama,Thriller",false,6.2,true,false,49,151,Citation,2020,6163fd7762fe85987e16844d
false,Drama,false,6.5,true,false,49,105,Rock my Heart,2017,6163fd7762fe85987e16844e
false,"Animation,Short,Adventure",false,6.3,true,false,49,3,Silent,2014,6163fd7762fe85987e16844f
false,"Horror,Thriller",false,8,true,false,49,110,Cristina,2016,6163fd7762fe85987e168450
false,Comedy,false,4.4,true,false,49,97,Bankrolled,2021,6163fd7762fe85987e168451
false,Comedy,false,5.8,true,false,49,58,Adam Devine: Best Time of Our Lives,2019,6163fd7762fe85987e168452
false,"Drama,Romance",false,6.2,true,false,49,160,Mann,1999,6163fd7762fe85987e168453
false,"Action,Crime,Thriller",false,5.2,true,false,49,166,Anjaan,2014,6163fd7762fe85987e168454
false,Comedy,false,7,true,false,49,30,Love or Money,2021,6163fd7762fe85987e168455
false,"Action,Crime,Drama,Sport",false,5.7,true,true,49,108,Lionheart,2018,6163fd7762fe85987e168456
false,"Comedy,Drama,Romance",false,6.5,true,false,49,111,Much Ado About Nothing,2016,6163fd7762fe85987e168457
false,Comedy,false,5,true,false,49,62,Todd Glass: Act Happy,2018,6163fd7762fe85987e168458
false,"Drama,Romance",false,7.1,true,false,49,85,Ave Maryam,2019,6163fd7762fe85987e168459
false,Documentary,false,6.8,true,false,49,32,Making the Witcher,2020,6163fd7762fe85987e16845a
false,Comedy,false,6.8,true,false,49,60,Todd Barry: Spicy Honey,2017,6163fd7762fe85987e16845b
