Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,HBO,Apple,Genres
Swordsman and Enchantress,1978,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Mystery"
Locas por el Cambio,2020,4.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
"A Boy, a Girl and a Dog",1946,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,War"
Werewolf,2020,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Separate Ways,1981,4.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Odd Squad: World Turned Odd,2018,6.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Family"
The Go-Getters,2018,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Thriller"
Afterimages,2014,5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Fantasy,Horror,Thriller"
Gun Brothers,1956,5.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Meteor Moon,2020,2.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Sci-Fi"
Maggie's War,2012,8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Haunting of Borley Rectory,2019,3.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
High: The True Tale of American Marijuana,2008,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Striking Range,2006,3.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Thriller"
DIVOS!,2020,6.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
The Eagle and the Hawk,1950,6.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Drugs as Weapons Against Us: The CIA War on Musicians and Activists,2018,6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Coverup,2008,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
Kaatru Veliyidai,2017,5.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Romance"
Space Dogs: Tropical Adventure,2020,5.6,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Family"
I Love N.Y.,1987,4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
Rudy Ruettiger: The Walk On,2017,7.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Sport"
Suburban Nightmare,2004,4.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
The Magical Life of Long Tack Sam,2003,7.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Snowbound for Christmas,2019,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Romance
Lost Holiday,2019,4.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Mystery"
Forgotten Ellis Island,2008,7.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Savage Island,2004,4.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Wax: We Are The X,2015,6.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Romance,Thriller"
Papam Cheyyathavar Kalleriyatte,2020,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Far Frontier,1948,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
99,2019,,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama"
Blonde for a Day,1946,5.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Crime,Mystery"
Dead Silent,1999,4.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Crime"
Bail Out,1989,4.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Comedy,Crime,Thriller"
Sharing the Secret,2000,6.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
The Devil to Pay,2020,5.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
Private Information,1952,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
"High, Wild and Free",1968,7.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Family"
Midnight Chronicles,2008,3.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Fantasy"
Tarzan the Fearless,1933,5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Mystery,Romance"
Revelation Trail,2014,4.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Western"
Riders of the Whistling Pines,1949,5.8,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
The Swap,1979,3.4,42,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Comedy,Family,Fantasy"
Break Even,2020,5.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Custody of the Heart,2000,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Sport"
Omaha Beach: Honor and Sacrifice,2014,8.1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,War"
The Murder of Hi Good,2012,6.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Convergence,2000,4.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Thriller"
Jane and Emma,2018,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Cowboy and the Senorita,1944,5.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Old Goats,2014,6.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Biography,Comedy"
Before I Say Goodbye,2003,5.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
Locomotive,2013,7.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Music,Romance"
Spirit of the Game,2016,5.3,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Biography
Still Today,2020,5.4,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Sons of New Mexico,1949,6.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Josie & Jack,2019,4.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Lady Behave!,1937,6.2,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
The Duke Is Tops,1938,5.5,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Musical"
Romance on the Range,1942,6.7,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Calendar Girl,1947,5.9,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
Song of Texas,1943,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Music,Romance,Western"
Condemned to Live,1935,4.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery"
"An American Girl Story: Summer Camp, Friends For Life",2017,6.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Family
The Black Tent,1956,5.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,War,Romance"
Perfect Plan,2010,5.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
"Love, Repeat",2020,6.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Family,Romance"
Mike E. Winfield: Stepman,2019,6.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Seed of Innocence,1980,5.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Sakka Podu Podu Raja,2017,4.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Comedy"
Guardians of the Lost Code,2010,5.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Adventure"
Double Down,2020,4.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Thriller"
100 Kilos,2001,5.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
The Majestic Life of Queen Elizabeth II,2013,6.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Biography
Jack the Reaper,2011,3.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Mayor Cupcake,2011,5.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Family"
Shoot First And Pray You Live,2008,6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Western"
Bombay To Bangkok,2008,4.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Crime,Romance"
Bunnyman Vengeance,2017,3.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
"Kevin Nealon: Whelmed, But Not Overly",2012,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Ekaj,2015,6.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
Overrun!,1970,5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,War"
Stagecoach to Denver,1946,5.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Nick Di Paolo: Raw Nerve,2011,6.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Four Seasons Lodge,2008,7.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Last Chance Cafe,2006,5.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Family,Romance,Thriller"
Roarin' Lead,1936,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Romance,Western"
Doug Stanhope: The Comedians' Comedian's Comedians,2017,6.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Cern and the Sense of Beauty,2017,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Vinaya Vidheya Rama,2019,3.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Willie Barcena: The Truth Hurts,2016,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Voyage to the Planet of Prehistoric Women,1968,2.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Sci-Fi"
Hornet's Nest,2012,4.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama"
Martin Clunes: Heavy Horsepower,2010,7.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Moments Without Proper Names,1987,7.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
The Man from Kathmandu,2020,5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama"
San Fernando Valley,1944,6.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
William the Conqueror,2015,6.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,History"
Don't Look Down,2016,7.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
American Visa,2005,6.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
Mike Case in: The Big Kiss Off,2013,6.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Bid,2021,4.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Warrior Road,2017,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
My Father's Will,2009,5.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
The Fear,2013,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
ExPatriot,2017,4.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Thriller"
Forest Fairies,2015,6.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Family,Fantasy"
Phantom Racer,2009,3.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Horror,Thriller"
Black Ballerina,2016,7.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Curse of Hobbes House,2020,3.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror"
Eggy,2015,5.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Adventure,Family"
Rim of the Canyon,1949,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
In the Blink of an Eye,1996,5.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Fantasy,Thriller"
Palooka,1934,6.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Music"
Rideshare,2018,4.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Thriller"
Blackmark,2018,4.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Thriller"
The Princess Castle,1996,7.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family,Fantasy"
Six Million Steps: A Journey Inward,2011,7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Lady in the Death House,1944,5.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Film-Noir,Romance"
Pretend You Don't See Her,2002,5.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
The Moors Murders,1999,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Crime"
Ring of Darkness,2004,2.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
The Groom Wore Spurs,1951,5.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Big Sombrero,1949,5.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Act of God,2009,5.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
No Solicitors,2015,4.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Thief: Someday You Will Pay,2017,5.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
The Astral Factor,1976,3.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Sci-Fi,Thriller"
The Fanny Crosby Story,2003,,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Reality-TV
Guilty of Treason,1950,5.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Biography,Drama,History"
Musical Chairs,2012,5.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Gallagher: Melon Crazy,1984,7.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The New Adventures of Peter Rabbit,1995,5.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Family,Musical"
West by Orphan Train,2014,8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Snoop Dogg Presents The Bad Girls of Comedy,2012,7.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
All In,2019,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Subira,2019,4.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Kanna Laddu Thinna Aasaiya,2013,5.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
The Lion of Judah,2011,3.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Animation
Swing Hostess,1944,6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Music,Romance"
Dov Davidoff: Lower Your Expectations,2016,,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
Dead Man's Cards,2006,5.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Mystic Iran: The Unseen World,2002,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Danny Roane: First Time Director,2006,4.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Ashes,2018,3.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
Ocean Blues,2013,5.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Ties That Bind,2010,4.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Family"
Stay,2018,7.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
Coach of the Year,1980,5.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Sworn to Justice,1996,4.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Thriller"
Dreaming Out Loud,1940,6.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Short,Drama"
Mitsein,2009,7.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Yellowstone,1936,5.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Western"
Resistance Movement,2013,5.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,History,War"
Living & Dying,2007,3.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
Pete Correale: Let Me Tell Ya,2015,8.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
A Promise To Astrid,2019,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
The Boarder,2012,5.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Fantasy,Horror,Thriller"
Main Aur Mr. Riight,2014,5.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
High Voltage,1929,5.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
The Job,2003,4.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
2eleven,2015,5.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Action
Kettle of Fish,2006,5.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Steve Lemme & Kevin Heffernan: The Potential Farewell Tour,2018,7.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Sunshine Barry & the Disco Worms,2008,4.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Comedy,Family,Music"
Alex and Leo,2010,5.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Alonzo Bodden: Historically Incorrect,2016,7.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Ilzaam,1986,6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family"
Three for Bedroom C,1952,5.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Juncture,2007,5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Thriller
How Not to Work & Claim Benefits... (and Other Useful Information for Wasters),2016,6.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
Good Enough,2017,5.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Texans Never Cry,1951,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Gene Autry and the Mounties,1951,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Indian Territory,1950,6.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Music,Western"
Southward Ho,1939,6.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Music,Romance,Western"
Burma,2014,6.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Last Summer in the Hamptons,1995,5.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama"
Lured Innocence,2000,4.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Thriller"
Confessions of an Action Star,2009,3.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Comedy,Musical"
Tumsa Nahin Dekha,1957,7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Musical,Romance"
Skydog,2020,4.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Family"
Armageddon Gospels,2019,4.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
Hate Story IV,2018,3.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
All Good Things,2019,5.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Romance,Thriller"
Made in Korea: A One Way Ticket Seoul-Amsterdam?,2007,5.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
The Desperate Mission,1969,6.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Western"
Rickover: The Birth of Nuclear Power,2014,5.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Biography
Bury Them Deep,1968,5.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
Branded a Coward,1935,5.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Mystery,Romance,Western"
Race Against Time: The Search for Sarah,1996,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
The Last Round-up,1947,6.5,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
"Jungledyret Hugo: Fræk, flabet og fri",2007,4.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Comedy,Family"
Come Morning,2012,5.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Thriller"
It's All Good,2016,6.7,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Buckskin Frontier,1943,6.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Romance,Western"
Party Girl,1930,5.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
Josh Blue: Delete,2016,6.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Anatomy of a Psycho,1961,4.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Lewis & Klarq,2017,8.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Musical"
The Master of Kung Fu,1973,5.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama"
See Jane Run,1995,6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Found.,2020,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Horror,Thriller"
Equal Means Equal,2016,6.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,History,News"
Runnin' from my Roots,2018,5.1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Music,Romance"
Mitchell,1975,2.6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Lyfe's Journey,2014,6.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Speed Demons,2018,6.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Cut in Half,2017,,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Short,Drama,Family"
He Watches Over Me,2018,,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family"
Priorities Chapter One: Money Isn't Everything,2021,,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Women of Twilight,1952,6.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
Tarzan's Revenge,1938,4.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Family,Romance"
The Rocket,2018,4.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Family,Sport"
Bacterium,2006,4.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Horror
Dark Iris,2018,3.9,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sci-Fi,Thriller"
Nicole,2019,4.2,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Comedy,Family,Fantasy,Romance"
The World's Oldest Living Bridesmaid,1990,6,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Copper Mountain,1983,2.3,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Music"
Mega Shark vs. Crocosaurus,2010,2.4,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller"
Dead Voices,2020,2.8,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
Coming Out,2014,6,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Theresa Is a Mother,2015,6.9,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Music"
Answers to Nothing,2011,5.1,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Mystery,Romance"
Soursweet,1988,6.7,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
My Heart of Darkness,2010,6.4,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Documentary
Betrayed,2014,4.2,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Sitting on the Moon,1936,6.1,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Music,Romance"
The Lost Treasure of Sawtooth Island,1999,4.6,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Adventure,Family"
"Barry Brewer: Chicago, I'm Home",2019,7.6,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
Jennifer Aniston: More Than Friends,2020,3.9,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Documentary,Biography"
All We Got,2021,5.3,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
The Voyage Beyond,1989,7.1,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Drama
Heart of the Rockies,1937,6.6,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Western
The Fighter,1952,6,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Biography,Drama,Sport"
